web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-2493","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Glowy blush","I received this product complimentary from Rare Beauty.  T product is a game changer! I love the combination of a blush and highlighter in one, it gives a natural shine to your cheeks with a flush of color! It subtle, but can achieve a more full glam look!","Jassminne","30 Mar 2024"
"1738806769-2494","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Miss Selena has done it again!","I love this blush! It’s a highlighter and a blush in one product, it’s such a beautiful color. I have always loved the rare beauty collection and this is one that is worth the purchase","EmmaGrace18","30 Mar 2024"
"1738806769-2495","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Perfect with their liquid blush","In love with it, its the type of blush that you build it but still amazing pigmentation","anni08","30 Mar 2024"
"1738806769-2496","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This product has almost a creamy texture. It's soft and looks so beautiful on my skin. I love the natural finish, the color, and the subtle glow. It looks natural and lasts all day on top when I apply it on top of my liquid blush. It's easy to blend and can be buildable as well! The packaging is adorable and compact! gifted by rarebeauty","byjaque","30 Mar 2024"
"1738806769-2497","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Gifted by rare beauty this blush highlighter hybrid is absolutely everything to me. It is easy to give a subtle every day look or build it up to a full glam. It is definitely full of pigment but much easier to control the amount than when using the liquid blush.","Mnox","30 Mar 2024"
"1738806769-2498","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This was offered by rare beauty. But I'm obsessed with this hybrid formula with their liquid blush + highlighters. It has more of a strobing effect kind of what you get with a baked blush. It's definitely worth checking out","juicyyyyxd","30 Mar 2024"
"1738806769-2499","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Gorgeous Blush powder","I received this product complimentary from Rare Beauty.  I am loving this shade, it is the perfect orangy shade, I think it would look perfect on any skin tone.  It is very pigmented and it blends very nicely. The glow it gives to the cheeks is so gorgeous. I love the formula of this powder blush, also the packaging is so cute.","Azu6913","30 Mar 2024"
"1738806769-2500","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful blush","I received this product complimentary from Rare Beauty.  I am so obsessed with how beautiful this blush is. The packaging is very cute. The formula is very buttery, it blends so beautifully, it has the perfect amount of sparkles. It looks super pretty and it doesn't accentuate texture like others do.","Azu6913","30 Mar 2024"
"1738806769-2501","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I was gifted by Rare beauty. This luminous powder blush is absolutely beautiful! It is very pigmented and looks stunning on my cheeks. I love the shimmer it has. It blends out really well and leaves a beautiful radiant glow.","tim87","30 Mar 2024"
"1738806769-2502","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Received Shattered Products :(","I was so sad because I ordered 3 of the colors and 2 of them came completely shattered in the mail. I ordered shades happy, truth, and hope. Happy came in perfect but truth and hope were so shattered that it was literally coming out of the box before I even opened it.","MissPoppin","30 Mar 2024"
"1738806769-2503","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","This color is really gorgeous! It packs well with other products like it doesn’t make my foundation streaky or anything. The pigment isn’t overpowering so you’d need to layer if needed. Just a beautiful flush of color! #gifted by rarebeauty","sarahrosa","30 Mar 2024"
"1738806769-2504","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I just received this blush and I have been loving it so far! I have been layering shade joy with the liquid blush in the shade joy and they work so well together. I love how glowy this powder blush makes my skin look. I was gifted by rarebeauty.","dean23","30 Mar 2024"
"1738806769-2505","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I’m a huge fan of the original soft pinch liquid blush so I was really excited to try this new powder blush! I tried it in the color joy and I absolutely love it! Application is really easy with a brush or your fingers and it blends like a dream! The pigment is great and I love this shade on me. Looking forward to trying more of them! I received this product complimentary from Rare Beauty in exchange for my honest opinion.","rarchamb91","30 Mar 2024"
"1738806769-2506","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I have been using these collagen eye patches every night during my skincare routine and I have been loving them! My eyes look so refreshed and feel so moisturized after using these. I think they have been helping my eyes look brighter. I was gifted by tonymoly.","dean23","30 Mar 2024"
"1738806769-2507","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Arrived shattered…disappointing. No customer service available.","Jobern96","30 Mar 2024"
"1738806769-2508","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful shade","I’m absolutely obsessed with this formula already this color just eats on my tan skin I swear it’s like you barely tap your brush and it’s so pigmented but leaves almost a glow from within finish! Gifted by rare beauty","cherrybombbabe","30 Mar 2024"
"1738806769-2509","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful","This blush is stunning like truly such a luminous glow and perfect light pink color to top of a look. The shade is beautiful, and the powder itself is soo buttery like I really thought it was a cream! Gifted by rare beauty","cherrybombbabe","30 Mar 2024"
